Date,Vavuniya,Anuradhapura,Maha Illuppallama,Year,Month,Day,Vavuniya_lag1,Vavuniya_lag2,Vavuniya_lag3,Anuradhapura_lag1,Anuradhapura_lag2,Anuradhapura_lag3,Maha Illuppallama_lag1,Maha Illuppallama_lag2,Maha Illuppallama_lag3,Vavuniya_rolling_mean3,Vavuniya_rolling_mean7,Anuradhapura_rolling_mean3,Anuradhapura_rolling_mean7,Maha Illuppallama_rolling_mean3,Maha Illuppallama_rolling_mean7
2022-07-18,18.0,0.6,0.9,2022,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5714285714285716,0.19999999999999998,0.08571428571428368,0.29999999999999527,0.1285714285714286
2022-07-19,0.8,25.7,105.3,2022,7,19,18.0,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,6.266666666666667,2.685714285714286,8.766666666666667,3.7571428571428553,35.4,15.171428571428573
2022-07-20,51.2,0.0,0.0,2022,7,20,0.8,18.0,0.0,25.7,0.6,0.0,105.3,0.9,0.0,23.333333333333332,10.0,8.766666666666667,3.7571428571428553,35.4,15.171428571428573
2022-07-21,0.0,14.7,0.3,2022,7,21,51.2,0.8,18.0,0.0,25.7,0.6,0.0,105.3,0.9,17.333333333333332,10.0,13.466666666666667,5.857142857142855,35.199999999999996,15.214285714285714
2022-07-22,0.0,0.0,0.0,2022,7,22,0.0,51.2,0.8,14.7,0.0,25.7,0.3,0.0,105.3,17.066666666666666,10.0,4.8999999999999995,5.857142857142855,0.09999999999999526,15.214285714285714
2022-07-23,0.0,0.0,0.0,2022,7,23,0.0,0.0,51.2,0.0,14.7,0.0,0.0,0.3,0.0,0.0,10.0,4.8999999999999995,5.857142857142855,0.09999999999999526,15.214285714285714
2022-07-24,0.0,0.0,0.0,2022,7,24,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.3,0.0,10.0,0.0,5.857142857142855,0.0,15.214285714285714
2022-07-25,9.2,7.8,18.2,2022,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0666666666666664,8.742857142857144,2.6,6.8857142857142835,6.066666666666662,17.685714285714287
2022-07-26,0.0,25.8,21.4,2022,7,26,9.2,0.0,0.0,7.8,0.0,0.0,18.2,0.0,0.0,3.0666666666666664,8.62857142857143,11.200000000000001,6.899999999999998,13.199999999999994,5.7
2022-07-27,14.3,7.4,3.4,2022,7,27,0.0,9.2,0.0,25.8,7.8,0.0,21.4,18.2,0.0,7.833333333333333,3.357142857142857,13.666666666666666,7.9571428571428555,14.333333333333329,6.185714285714285
2022-07-28,35.6,5.1,30.5,2022,7,28,14.3,0.0,9.2,7.4,25.8,7.8,3.4,21.4,18.2,16.633333333333336,8.442857142857143,12.766666666666667,6.585714285714283,18.433333333333326,10.5
2022-07-29,0.3,0.0,0.0,2022,7,29,35.6,14.3,0.0,5.1,7.4,25.8,30.5,3.4,21.4,16.73333333333333,8.485714285714286,4.166666666666667,6.585714285714283,11.299999999999995,10.5
2022-07-30,13.8,0.0,0.0,2022,7,30,0.3,35.6,14.3,0.0,5.1,7.4,0.0,30.5,3.4,16.566666666666666,10.457142857142857,1.7,6.585714285714283,10.166666666666663,10.5
2022-07-31,0.7,0.0,0.0,2022,7,31,13.8,0.3,35.6,0.0,0.0,5.1,0.0,0.0,30.5,4.933333333333334,10.557142857142859,0.0,6.585714285714283,0.0,10.5
2022-08-01,0.0,2.6,1.3,2022,8,1,0.7,13.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,9.242857142857144,0.8666666666666667,5.842857142857141,0.43333333333332863,8.085714285714285
2022-08-02,0.0,0.0,0.4,2022,8,2,0.0,0.7,13.8,2.6,0.0,0.0,1.3,0.0,0.0,0.2333333333333333,9.242857142857144,0.8666666666666667,2.1571428571428553,0.566666666666662,5.085714285714286
2022-08-03,0.0,0.0,0.2,2022,8,3,0.0,0.0,0.7,0.0,2.6,0.0,0.4,1.3,0.0,0.0,7.200000000000001,0.8666666666666667,1.0999999999999979,0.6333333333333286,4.628571428571428
2022-08-04,0.0,0.0,0.5,2022,8,4,0.0,0.0,0.0,0.0,0.0,2.6,0.2,0.4,1.3,0.0,2.1142857142857143,0.0,0.3714285714285694,0.366666666666662,0.3428571428571429
2022-08-05,0.0,0.0,0.0,2022,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,0.0,2.0714285714285716,0.0,0.3714285714285694,0.2333333333333286,0.3428571428571429
2022-08-06,0.0,0.0,0.0,2022,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.09999999999999999,0.0,0.3714285714285694,0.16666666666666194,0.3428571428571429
2022-08-07,0.0,0.0,0.0,2022,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3714285714285694,0.0,0.3428571428571429
2022-08-08,0.0,0.0,0.0,2022,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285717
2022-08-09,0.0,0.0,0.0,2022,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2022-08-10,0.0,0.0,0.0,2022,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
2022-08-11,0.0,0.0,0.0,2022,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0,2022,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,0.0,0.0,0.0,2022,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,0.0,0.0,0.0,2022,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,15.8,0.0,0.0,2022,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266666666666667,2.257142857142857,0.0,0.0,0.0,0.0
2022-08-16,8.0,0.0,0.0,2022,8,16,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.933333333333334,3.4,0.0,0.0,0.0,0.0
2022-08-17,0.0,0.0,0.0,2022,8,17,8.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.933333333333334,3.4,0.0,0.0,0.0,0.0
2022-08-18,9.4,0.0,0.0,2022,8,18,0.0,8.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.742857142857143,0.0,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0,2022,8,19,9.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,4.742857142857143,0.0,0.0,0.0,0.0
2022-08-20,18.6,0.0,0.0,2022,8,20,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,7.4,0.0,0.0,0.0,0.0
2022-08-21,0.0,0.0,0.0,2022,8,21,18.6,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,6.2,7.4,0.0,0.0,0.0,0.0
2022-08-22,0.0,0.0,0.0,2022,8,22,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,5.142857142857143,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,0.0,2022,8,23,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000000000001,0.0,0.0,0.0,0.0
2022-08-24,12.3,0.0,0.0,2022,8,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,5.757142857142858,0.0,0.0,0.0,0.0
2022-08-25,0.0,0.0,0.0,2022,8,25,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,4.4142857142857155,0.0,0.0,0.0,0.0
2022-08-26,0.0,17.4,24.0,2022,8,26,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1000000000000005,4.4142857142857155,5.8,2.4857142857142835,7.999999999999996,3.4285714285714284
2022-08-27,0.0,0.0,0.0,2022,8,27,0.0,0.0,12.3,17.4,0.0,0.0,24.0,0.0,0.0,0.0,1.7571428571428578,5.8,2.4857142857142835,7.999999999999996,3.4285714285714284
2022-08-28,32.2,0.0,0.0,2022,8,28,0.0,0.0,0.0,0.0,17.4,0.0,0.0,24.0,0.0,10.733333333333334,6.3571428571428585,5.8,2.4857142857142835,7.999999999999996,3.4285714285714284
2022-08-29,0.0,0.6,11.5,2022,8,29,32.2,0.0,0.0,0.0,0.0,17.4,0.0,0.0,24.0,10.733333333333334,6.3571428571428585,0.19999999999999998,2.5714285714285694,3.8333333333333286,5.071428571428571
2022-08-30,5.3,33.9,54.8,2022,8,30,0.0,32.2,0.0,0.6,0.0,0.0,11.5,0.0,0.0,12.5,7.114285714285715,11.5,7.414285714285712,22.099999999999994,12.9
2022-08-31,2.4,0.5,4.4,2022,8,31,5.3,0.0,32.2,33.9,0.6,0.0,54.8,11.5,0.0,2.5666666666666664,5.700000000000001,11.666666666666666,7.485714285714283,23.566666666666663,13.528571428571428
2022-09-01,0.7,1.5,1.4,2022,9,1,2.4,5.3,0.0,0.5,33.9,0.6,4.4,54.8,11.5,2.8000000000000003,5.8,11.966666666666667,7.6999999999999975,20.199999999999992,13.728571428571428
2022-09-02,0.0,0.2,0.1,2022,9,2,0.7,2.4,5.3,1.5,0.5,33.9,1.4,4.4,54.8,1.0333333333333332,5.800000000000002,0.7333333333333334,5.242857142857141,1.9666666666666621,10.314285714285715
2022-09-03,0.0,0.0,0.2,2022,9,3,0.0,0.7,2.4,0.2,1.5,0.5,0.1,1.4,4.4,0.2333333333333333,5.800000000000002,0.5666666666666667,5.242857142857141,0.5666666666666619,10.342857142857142
2022-09-04,0.0,0.0,0.0,2022,9,4,0.0,0.0,0.7,0.0,0.2,1.5,0.2,0.1,1.4,0.0,1.200000000000001,0.06666666666666667,5.242857142857141,0.09999999999999527,10.342857142857142
2022-09-05,15.1,35.3,23.1,2022,9,5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,5.033333333333333,3.357142857142858,11.766666666666666,10.199999999999998,7.766666666666662,12.0
2022-09-06,0.0,0.0,0.0,2022,9,6,15.1,0.0,0.0,35.3,0.0,0.0,23.1,0.0,0.2,5.033333333333333,2.600000000000001,11.766666666666666,5.357142857142855,7.699999999999996,4.171428571428572
2022-09-07,0.0,0.0,0.0,2022,9,7,0.0,15.1,0.0,0.0,35.3,0.0,0.0,23.1,0.0,5.033333333333333,2.2571428571428584,11.766666666666666,5.285714285714284,7.699999999999996,3.5428571428571436
2022-09-08,0.0,0.0,0.0,2022,9,8,0.0,0.0,15.1,0.0,0.0,35.3,0.0,0.0,23.1,0.0,2.157142857142858,0.0,5.071428571428569,0.0,3.342857142857143
2022-09-09,0.0,0.0,0.0,2022,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157142857142858,0.0,5.04285714285714,0.0,3.328571428571429
2022-09-10,0.0,0.0,0.0,2022,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157142857142858,0.0,5.04285714285714,0.0,3.3000000000000003
2022-09-11,0.0,0.0,0.0,2022,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157142857142858,0.0,5.04285714285714,0.0,3.3000000000000003
2022-09-12,0.0,0.0,0.0,2022,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,0.0,0.0,0.0,2022,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,0.0,0.0,0.0,2022,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.0,0.0,0.0,2022,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.0,0.0,0.0,2022,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,0.0,0.0,0.0,2022,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,0.0,0.0,0.0,2022,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,0.0,0.0,0.0,2022,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,0.0,0.0,0.0,2022,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,0.0,0.0,0.0,2022,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,0.0,0.0,0.0,2022,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,0.0,0.0,0.0,2022,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,0.0,0.0,0.0,2022,9,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,6.7,2.8,1.1,2022,9,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,0.9571428571428582,0.9333333333333332,0.39999999999999797,0.366666666666662,0.15714285714285717
2022-09-26,0.5,0.0,0.0,2022,9,26,6.7,0.0,0.0,2.8,0.0,0.0,1.1,0.0,0.0,2.4,1.0285714285714296,0.9333333333333332,0.39999999999999797,0.366666666666662,0.15714285714285717
2022-09-27,21.1,1.3,0.0,2022,9,27,0.5,6.7,0.0,0.0,2.8,0.0,0.0,1.1,0.0,9.433333333333334,4.042857142857144,1.3666666666666665,0.5857142857142836,0.366666666666662,0.15714285714285717
2022-09-28,0.0,0.0,0.0,2022,9,28,21.1,0.5,6.7,1.3,0.0,2.8,0.0,0.0,1.1,7.2,4.042857142857144,0.43333333333333335,0.5857142857142836,0.0,0.15714285714285717
2022-09-29,0.0,0.0,0.2,2022,9,29,0.0,21.1,0.5,0.0,1.3,0.0,0.0,0.0,0.0,7.033333333333334,4.042857142857144,0.43333333333333335,0.5857142857142836,0.06666666666666193,0.18571428571428572
2022-09-30,0.0,0.0,0.0,2022,9,30,0.0,0.0,21.1,0.0,0.0,1.3,0.2,0.0,0.0,0.0,4.042857142857144,0.0,0.5857142857142836,0.06666666666666193,0.18571428571428572
2022-10-01,0.0,0.0,0.0,2022,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.042857142857144,0.0,0.5857142857142836,0.06666666666666193,0.18571428571428572
2022-10-02,0.0,0.0,0.0,2022,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.0857142857142867,0.0,0.1857142857142837,0.0,0.028571428571428574
2022-10-03,0.0,0.0,0.0,2022,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0142857142857156,0.0,0.1857142857142837,0.0,0.028571428571428574
2022-10-04,0.0,0.0,0.0,2022,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2022-10-05,0.0,0.0,0.0,2022,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574
2022-10-06,0.0,0.0,0.0,2022,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,2.2,0.0,0.0,2022,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.31428571428571533,0.0,0.0,0.0,0.0
2022-10-08,20.7,0.0,0.7,2022,10,8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.633333333333333,3.2714285714285722,0.0,0.0,0.2333333333333286,0.09999999999999999
2022-10-09,2.7,0.0,11.1,2022,10,9,20.7,2.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,8.533333333333333,3.657142857142858,0.0,0.0,3.9333333333333282,1.6857142857142855
2022-10-10,82.2,0.2,0.0,2022,10,10,2.7,20.7,2.2,0.0,0.0,0.0,11.1,0.7,0.0,35.199999999999996,15.400000000000002,0.06666666666666667,0.028571428571426544,3.9333333333333282,1.6857142857142855
2022-10-11,1.2,0.4,0.0,2022,10,11,82.2,2.7,20.7,0.2,0.0,0.0,0.0,11.1,0.7,28.700000000000003,15.571428571428573,0.20000000000000004,0.0857142857142837,3.6999999999999953,1.6857142857142855
2022-10-12,2.3,0.0,0.0,2022,10,12,1.2,82.2,2.7,0.4,0.2,0.0,0.0,0.0,11.1,28.566666666666666,15.900000000000002,0.20000000000000004,0.0857142857142837,0.0,1.6857142857142855
2022-10-13,10.2,15.5,0.6,2022,10,13,2.3,1.2,82.2,0.0,0.4,0.2,0.0,0.0,0.0,4.566666666666666,17.357142857142858,5.3,2.299999999999998,0.19999999999999526,1.7714285714285711
2022-10-14,0.0,32.4,7.2,2022,10,14,10.2,2.3,1.2,15.5,0.0,0.4,0.6,0.0,0.0,4.166666666666667,17.042857142857144,15.966666666666667,6.928571428571426,2.599999999999995,2.8
2022-10-15,22.1,8.1,0.5,2022,10,15,0.0,10.2,2.3,32.4,15.5,0.0,7.2,0.6,0.0,10.766666666666666,17.242857142857144,18.666666666666668,8.085714285714284,2.766666666666662,2.7714285714285714
2022-10-16,0.0,8.1,1.1,2022,10,16,22.1,0.0,10.2,8.1,32.4,15.5,0.5,7.2,0.6,7.366666666666667,16.857142857142858,16.2,9.242857142857142,2.9333333333333287,1.342857142857143
2022-10-17,10.1,10.7,1.1,2022,10,17,0.0,22.1,0.0,8.1,8.1,32.4,1.1,0.5,7.2,10.733333333333334,6.557142857142859,8.966666666666667,10.742857142857142,0.8999999999999954,1.5
2022-10-18,0.5,2.1,5.1,2022,10,18,10.1,0.0,22.1,10.7,8.1,8.1,1.1,1.1,0.5,3.533333333333333,6.457142857142858,6.966666666666666,10.985714285714284,2.4333333333333287,2.2285714285714286
2022-10-19,0.0,0.6,2.1,2022,10,19,0.5,10.1,0.0,2.1,10.7,8.1,5.1,1.1,1.1,3.533333333333333,6.128571428571431,4.466666666666666,11.07142857142857,2.7666666666666617,2.5285714285714285
2022-10-20,11.8,41.7,21.0,2022,10,20,0.0,0.5,10.1,0.6,2.1,10.7,2.1,5.1,1.1,4.1000000000000005,6.35714285714286,14.800000000000002,14.814285714285713,9.399999999999995,5.442857142857142
2022-10-21,6.7,20.3,11.3,2022,10,21,11.8,0.0,0.5,41.7,0.6,2.1,21.0,2.1,5.1,6.166666666666667,7.314285714285716,20.86666666666667,13.085714285714284,11.466666666666663,6.028571428571429
2022-10-22,19.8,0.8,22.0,2022,10,22,6.7,11.8,0.0,20.3,41.7,0.6,11.3,21.0,2.1,12.766666666666666,6.985714285714288,20.933333333333334,12.042857142857141,18.099999999999994,9.1
2022-10-23,2.5,0.0,4.0,2022,10,23,19.8,6.7,11.8,0.8,20.3,41.7,22.0,11.3,21.0,9.666666666666666,7.342857142857146,7.033333333333334,10.885714285714284,12.433333333333328,9.514285714285714
2022-10-24,0.0,0.0,0.0,2022,10,24,2.5,19.8,6.7,0.0,0.8,20.3,4.0,22.0,11.3,7.433333333333334,5.900000000000001,0.26666666666666666,9.357142857142856,8.666666666666663,9.357142857142858
2022-10-25,0.0,11.8,0.0,2022,10,25,0.0,2.5,19.8,0.0,0.0,0.8,0.0,4.0,22.0,0.8333333333333334,5.82857142857143,3.9333333333333336,10.742857142857142,1.3333333333333286,8.62857142857143
2022-10-26,0.0,0.0,0.0,2022,10,26,0.0,0.0,2.5,11.8,0.0,0.0,0.0,0.0,4.0,0.0,5.82857142857143,3.9333333333333336,10.657142857142857,0.0,8.328571428571427
2022-10-27,0.0,0.0,0.0,2022,10,27,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,4.142857142857145,3.9333333333333336,4.699999999999998,0.0,5.328571428571428
2022-10-28,0.0,0.0,0.0,2022,10,28,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,3.1857142857142877,0.0,1.7999999999999983,0.0,3.7142857142857144
2022-10-29,5.6,0.0,0.0,2022,10,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666665,1.157142857142859,0.0,1.6857142857142837,0.0,0.5714285714285714
2022-10-30,8.1,14.0,7.6,2022,10,30,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566666666666666,1.957142857142859,4.666666666666667,3.6857142857142837,2.5333333333333283,1.0857142857142856
2022-10-31,2.8,2.5,8.9,2022,10,31,8.1,5.6,0.0,14.0,0.0,0.0,7.6,0.0,0.0,5.5,2.357142857142859,5.5,4.042857142857141,5.499999999999996,2.357142857142857
2022-11-01,21.8,30.9,15.3,2022,11,1,2.8,8.1,5.6,2.5,14.0,0.0,8.9,7.6,0.0,10.9,5.471428571428573,15.799999999999999,6.77142857142857,10.599999999999996,4.542857142857143
2022-11-02,0.0,6.1,9.1,2022,11,2,21.8,2.8,8.1,30.9,2.5,14.0,15.3,8.9,7.6,8.2,5.471428571428573,13.166666666666666,7.642857142857141,11.099999999999996,5.8428571428571425
2022-11-03,7.6,13.0,55.3,2022,11,3,0.0,21.8,2.8,6.1,30.9,2.5,9.1,15.3,8.9,9.799999999999999,6.557142857142859,16.666666666666668,9.499999999999998,26.566666666666663,13.742857142857142
2022-11-04,13.0,45.8,1.8,2022,11,4,7.6,0.0,21.8,13.0,6.1,30.9,55.3,9.1,15.3,6.866666666666667,8.414285714285716,21.633333333333336,16.04285714285714,22.066666666666663,14.0
2022-11-05,1.7,11.0,16.3,2022,11,5,13.0,7.6,0.0,45.8,13.0,6.1,1.8,55.3,9.1,7.433333333333334,7.857142857142859,23.266666666666666,17.61428571428571,24.466666666666665,16.32857142857143
2022-11-06,0.0,3.3,0.0,2022,11,6,1.7,13.0,7.6,11.0,45.8,13.0,16.3,1.8,55.3,4.8999999999999995,6.700000000000003,20.03333333333333,16.085714285714282,6.033333333333331,15.242857142857144
2022-11-07,9.9,1.0,0.0,2022,11,7,0.0,1.7,13.0,3.3,11.0,45.8,0.0,16.3,1.8,3.8666666666666667,7.714285714285716,5.1000000000000005,15.871428571428568,5.433333333333331,13.971428571428572
2022-11-08,22.4,55.9,49.3,2022,11,8,9.9,0.0,1.7,1.0,3.3,11.0,0.0,0.0,16.3,10.766666666666666,7.8000000000000025,20.066666666666666,19.442857142857143,16.43333333333333,18.82857142857143
2022-11-09,12.6,1.0,5.7,2022,11,9,22.4,9.9,0.0,55.9,1.0,3.3,49.3,0.0,0.0,14.966666666666667,9.6,19.3,18.714285714285715,18.333333333333332,18.342857142857138
2022-11-10,3.6,3.8,4.6,2022,11,10,12.6,22.4,9.9,1.0,55.9,1.0,5.7,49.3,0.0,12.866666666666667,9.02857142857143,20.23333333333333,17.4,19.866666666666664,11.1
2022-11-11,2.4,3.3,20.2,2022,11,11,3.6,12.6,22.4,3.8,1.0,55.9,4.6,5.7,49.3,6.2,7.514285714285717,2.6999999999999997,11.328571428571426,10.166666666666664,13.728571428571428
2022-11-12,15.3,22.6,1.2,2022,11,12,2.4,3.6,12.6,3.3,3.8,1.0,20.2,4.6,5.7,7.1000000000000005,9.457142857142859,9.9,12.985714285714282,8.666666666666664,11.571428571428571
2022-11-13,0.0,0.8,7.8,2022,11,13,15.3,2.4,3.6,22.6,3.3,3.8,1.2,20.2,4.6,5.8999999999999995,9.457142857142859,8.9,12.628571428571428,9.73333333333333,12.685714285714285
2022-11-14,2.5,8.6,12.8,2022,11,14,0.0,15.3,2.4,0.8,22.6,3.3,7.8,1.2,20.2,5.933333333333334,8.400000000000002,10.66666666666667,13.714285714285712,7.266666666666665,14.514285714285714
2022-11-15,0.0,0.0,0.0,2022,11,15,2.5,0.0,15.3,8.6,0.8,22.6,12.8,7.8,1.2,0.8333333333333334,5.200000000000002,3.1333333333333346,5.728571428571427,6.8666666666666645,7.471428571428571
2022-11-16,0.0,0.0,0.0,2022,11,16,0.0,2.5,0.0,0.0,8.6,0.8,0.0,12.8,7.8,0.8333333333333334,3.4000000000000017,2.8666666666666676,5.585714285714284,4.266666666666665,6.657142857142857
2022-11-17,0.0,0.0,0.0,2022,11,17,0.0,0.0,2.5,0.0,0.0,8.6,0.0,0.0,12.8,0.0,2.8857142857142883,0.0,5.042857142857142,0.0,6.0
2022-11-18,0.0,0.0,0.0,2022,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5428571428571454,0.0,4.571428571428569,0.0,3.1142857142857143
2022-11-19,0.0,0.0,0.0,2022,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285915,0.0,1.342857142857141,0.0,2.942857142857143
2022-11-20,0.0,0.0,0.0,2022,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285915,0.0,1.2285714285714264,0.0,1.8285714285714287
2022-11-21,0.0,0.0,0.0,2022,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.0,0.0,0.0,2022,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,0.0,0.0,0.0,2022,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-24,0.0,0.0,0.0,2022,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,0.0,0.0,0.0,2022,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,0.0,0.0,0.0,2022,11,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-27,0.0,0.0,0.0,2022,11,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.0,0.0,0.0,2022,11,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.0,0.0,2022,11,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.0,0.0,0.0,2022,11,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
